workload,strategy,property,mutations,mode,discards,tests,shrinks,time
"rbt-proplang-rocq","SpecificationBasedGenerator","DeleteInsert",["no_balance_insert_2"],"solve",0.00,3.30,0.00,0.0060
"rbt-proplang-rocq","SpecificationBasedGenerator","DeleteInsert",["swap_bc"],"solve",0.00,27.20,0.00,0.1168
"rbt-proplang-rocq","SpecificationBasedGenerator","DeleteInsert",["swap_cd"],"solve",0.00,0.30,0.00,0.0013
"rbt-proplang-rocq","SpecificationBasedGenerator","InsertInsert",["insert_1"],"solve",0.00,0.00,0.00,0.0001
"rbt-proplang-rocq","SpecificationBasedGenerator","InsertInsert",["insert_2"],"solve",0.00,0.10,0.00,0.0001
"rbt-proplang-rocq","SpecificationBasedGenerator","InsertInsert",["insert_3"],"solve",0.00,0.40,0.00,0.0003
"rbt-proplang-rocq","SpecificationBasedGenerator","InsertInsert",["swap_bc"],"solve",0.00,9.50,0.00,0.1164
"rbt-proplang-rocq","SpecificationBasedGenerator","InsertInsert",["swap_cd"],"solve",0.00,0.00,0.00,0.0003
"rbt-proplang-rocq","SpecificationBasedGenerator","InsertDelete",["insert_2"],"solve",0.00,2.50,0.00,0.0030
"rbt-proplang-rocq","SpecificationBasedGenerator","InsertDelete",["insert_3"],"solve",0.00,1.00,0.00,0.0045
"rbt-proplang-rocq","SpecificationBasedGenerator","InsertDelete",["delete_4"],"solve",0.00,0.00,0.00,0.0001
"rbt-proplang-rocq","SpecificationBasedGenerator","InsertDelete",["no_balance_insert_1"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","SpecificationBasedGenerator","InsertDelete",["no_balance_insert_2"],"solve",0.00,2.50,0.00,0.0072
"rbt-proplang-rocq","SpecificationBasedGenerator","InsertDelete",["swap_bc"],"solve",0.00,164.20,0.00,0.1349
"rbt-proplang-rocq","SpecificationBasedGenerator","InsertDelete",["swap_cd"],"solve",0.00,0.70,0.00,0.0018
"rbt-proplang-rocq","SpecificationBasedGenerator","DeleteDelete",["delete_4"],"solve",0.00,2.20,0.00,0.0078
"rbt-proplang-rocq","SpecificationBasedGenerator","DeleteDelete",["delete_5"],"solve",0.00,46.80,0.00,0.1178
"rbt-proplang-rocq","SpecificationBasedGenerator","DeleteDelete",["miscolor_balLeft"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","SpecificationBasedGenerator","DeleteDelete",["miscolor_balRight"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","SpecificationBasedGenerator","DeleteDelete",["miscolor_join_2"],"solve",0.00,484.80,0.00,0.5825
"rbt-proplang-rocq","SpecificationBasedGenerator","DeleteDelete",["swap_bc"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","SpecificationBasedGenerator","DeleteDelete",["swap_cd"],"solve",0.00,523.90,0.00,2.9666
"rbt-proplang-rocq","SpecificationBasedGenerator","DeleteModel",["delete_4"],"solve",0.00,0.00,0.00,0.0001
"rbt-proplang-rocq","SpecificationBasedGenerator","DeleteModel",["delete_5"],"solve",0.00,0.00,0.00,0.0005
"rbt-proplang-rocq","SpecificationBasedGenerator","DeleteModel",["swap_bc"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","SpecificationBasedGenerator","DeleteModel",["swap_cd"],"solve",0.00,493.30,0.00,1.0061
"rbt-proplang-rocq","SpecificationBasedGenerator","DeletePost",["delete_4"],"solve",0.00,0.30,0.00,0.0004
"rbt-proplang-rocq","SpecificationBasedGenerator","DeletePost",["delete_5"],"solve",0.00,0.10,0.00,0.0023
"rbt-proplang-rocq","SpecificationBasedGenerator","DeletePost",["swap_bc"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","SpecificationBasedGenerator","DeletePost",["swap_cd"],"solve",0.00,6624.20,0.00,8.9522
"rbt-proplang-rocq","SpecificationBasedGenerator","InsertValid",["miscolor_insert"],"solve",0.00,0.00,0.00,0.0001
"rbt-proplang-rocq","SpecificationBasedGenerator","InsertValid",["no_balance_insert_1"],"solve",0.00,0.00,0.00,0.0002
"rbt-proplang-rocq","SpecificationBasedGenerator","InsertValid",["no_balance_insert_2"],"solve",0.00,0.10,0.00,0.0008
"rbt-proplang-rocq","SpecificationBasedGenerator","InsertValid",["swap_bc"],"solve",0.00,77.20,0.00,0.0728
"rbt-proplang-rocq","SpecificationBasedGenerator","InsertValid",["swap_cd"],"solve",0.00,0.10,0.00,0.0006
"rbt-proplang-rocq","SpecificationBasedGenerator","DeleteValid",["miscolor_delete"],"solve",0.00,0.10,0.00,0.0004
"rbt-proplang-rocq","SpecificationBasedGenerator","DeleteValid",["miscolor_balLeft"],"solve",0.00,9.90,0.00,0.0100
"rbt-proplang-rocq","SpecificationBasedGenerator","DeleteValid",["miscolor_balRight"],"solve",0.00,10988.60,0.00,28.2450
"rbt-proplang-rocq","SpecificationBasedGenerator","DeleteValid",["miscolor_join_1"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","SpecificationBasedGenerator","DeleteValid",["miscolor_join_2"],"solve",0.00,0.50,0.00,0.0042
"rbt-proplang-rocq","SpecificationBasedGenerator","DeleteValid",["swap_bc"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","SpecificationBasedGenerator","DeleteValid",["swap_cd"],"solve",0.00,2422.80,0.00,3.0470
"rbt-proplang-rocq","TypeBasedGenerator","InsertPost",["insert_1"],"solve",0.00,2.70,0.00,0.0033
"rbt-proplang-rocq","TypeBasedGenerator","InsertPost",["insert_2"],"solve",0.00,9.90,0.00,0.0051
"rbt-proplang-rocq","TypeBasedGenerator","InsertPost",["insert_3"],"solve",0.00,789.50,0.00,0.0252
"rbt-proplang-rocq","TypeBasedGenerator","InsertPost",["swap_bc"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedGenerator","InsertPost",["swap_cd"],"solve",0.00,60727.10,0.00,11.1758
"rbt-proplang-rocq","TypeBasedGenerator","InsertModel",["insert_1"],"solve",0.00,0.30,0.00,0.0003
"rbt-proplang-rocq","TypeBasedGenerator","InsertModel",["insert_2"],"solve",0.00,3.60,0.00,0.0006
"rbt-proplang-rocq","TypeBasedGenerator","InsertModel",["insert_3"],"solve",0.00,3.10,0.00,0.0012
"rbt-proplang-rocq","TypeBasedGenerator","InsertModel",["swap_bc"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedGenerator","InsertModel",["swap_cd"],"solve",0.00,7099.90,0.00,0.5897
"rbt-proplang-rocq","TypeBasedGenerator","DeleteInsert",["insert_1"],"solve",0.00,32.70,0.00,0.0029
"rbt-proplang-rocq","TypeBasedGenerator","DeleteInsert",["insert_2"],"solve",0.00,23.40,0.00,0.0029
"rbt-proplang-rocq","TypeBasedGenerator","DeleteInsert",["delete_4"],"solve",0.00,0.10,0.00,0.0000
"rbt-proplang-rocq","TypeBasedGenerator","DeleteInsert",["delete_5"],"solve",0.00,41.90,0.00,0.0026
"rbt-proplang-rocq","TypeBasedGenerator","DeleteInsert",["miscolor_insert"],"solve",0.00,87.20,0.00,0.0027
"rbt-proplang-rocq","TypeBasedGenerator","DeleteInsert",["no_balance_insert_1"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedGenerator","DeleteInsert",["no_balance_insert_2"],"solve",0.00,19.20,0.00,0.0054
"rbt-proplang-rocq","TypeBasedGenerator","DeleteInsert",["swap_bc"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedGenerator","DeleteInsert",["swap_cd"],"solve",0.00,5831.20,0.00,3.1028
"rbt-proplang-rocq","TypeBasedGenerator","InsertInsert",["insert_1"],"solve",0.00,0.00,0.00,0.0001
"rbt-proplang-rocq","TypeBasedGenerator","InsertInsert",["insert_2"],"solve",0.00,0.30,0.00,0.0001
"rbt-proplang-rocq","TypeBasedGenerator","InsertInsert",["insert_3"],"solve",0.00,3.00,0.00,0.0004
"rbt-proplang-rocq","TypeBasedGenerator","InsertInsert",["swap_bc"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedGenerator","InsertInsert",["swap_cd"],"solve",0.00,1276.10,0.00,0.0490
"rbt-proplang-rocq","TypeBasedGenerator","InsertDelete",["insert_2"],"solve",0.00,54.20,0.00,0.0053
"rbt-proplang-rocq","TypeBasedGenerator","InsertDelete",["insert_3"],"solve",0.00,105.90,0.00,0.0231
"rbt-proplang-rocq","TypeBasedGenerator","InsertDelete",["delete_4"],"solve",0.00,0.40,0.00,0.0001
"rbt-proplang-rocq","TypeBasedGenerator","InsertDelete",["no_balance_insert_1"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedGenerator","InsertDelete",["no_balance_insert_2"],"solve",0.00,57.10,0.00,0.0062
"rbt-proplang-rocq","TypeBasedGenerator","InsertDelete",["swap_bc"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedGenerator","InsertDelete",["swap_cd"],"solve",0.00,941.60,0.00,5.1536
"rbt-proplang-rocq","TypeBasedGenerator","DeleteDelete",["delete_4"],"solve",0.00,52964.80,0.00,2.8636
"rbt-proplang-rocq","TypeBasedGenerator","DeleteDelete",["delete_5"],"solve",0.00,3310.20,0.00,0.2318
"rbt-proplang-rocq","TypeBasedGenerator","DeleteDelete",["miscolor_balLeft"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedGenerator","DeleteDelete",["miscolor_balRight"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedGenerator","DeleteDelete",["miscolor_join_2"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedGenerator","DeleteDelete",["swap_bc"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedGenerator","DeleteDelete",["swap_cd"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedGenerator","DeleteModel",["delete_4"],"solve",0.00,0.30,0.00,0.0002
"rbt-proplang-rocq","TypeBasedGenerator","DeleteModel",["delete_5"],"solve",0.00,328.10,0.00,0.0201
"rbt-proplang-rocq","TypeBasedGenerator","DeleteModel",["swap_bc"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedGenerator","DeleteModel",["swap_cd"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedGenerator","DeletePost",["delete_4"],"solve",0.00,12.60,0.00,0.0030
"rbt-proplang-rocq","TypeBasedGenerator","DeletePost",["delete_5"],"solve",0.00,5256.10,0.00,0.3151
"rbt-proplang-rocq","TypeBasedGenerator","DeletePost",["swap_bc"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedGenerator","DeletePost",["swap_cd"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedGenerator","InsertValid",["miscolor_insert"],"solve",0.00,4.70,0.00,0.0003
"rbt-proplang-rocq","TypeBasedGenerator","InsertValid",["no_balance_insert_1"],"solve",0.00,15.90,0.00,0.0151
"rbt-proplang-rocq","TypeBasedGenerator","InsertValid",["no_balance_insert_2"],"solve",0.00,0.00,0.00,0.0009
"rbt-proplang-rocq","TypeBasedGenerator","InsertValid",["swap_bc"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedGenerator","InsertValid",["swap_cd"],"solve",0.00,11004.60,0.00,1.1256
"rbt-proplang-rocq","TypeBasedGenerator","DeleteValid",["miscolor_delete"],"solve",0.00,75.30,0.00,0.0062
"rbt-proplang-rocq","TypeBasedGenerator","DeleteValid",["miscolor_balLeft"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedGenerator","DeleteValid",["miscolor_balRight"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedGenerator","DeleteValid",["miscolor_join_1"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedGenerator","DeleteValid",["miscolor_join_2"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedGenerator","DeleteValid",["swap_bc"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedGenerator","DeleteValid",["swap_cd"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedFuzzer","InsertPost",["insert_1"],"solve",0.00,2.30,0.00,0.0084
"rbt-proplang-rocq","TypeBasedFuzzer","InsertPost",["insert_2"],"solve",0.00,2.30,0.00,0.0088
"rbt-proplang-rocq","TypeBasedFuzzer","InsertPost",["insert_3"],"solve",0.00,261.50,0.00,0.1991
"rbt-proplang-rocq","TypeBasedFuzzer","InsertPost",["swap_bc"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedFuzzer","InsertPost",["swap_cd"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedFuzzer","InsertModel",["insert_1"],"solve",0.00,0.80,0.00,0.0031
"rbt-proplang-rocq","TypeBasedFuzzer","InsertModel",["insert_2"],"solve",0.00,0.90,0.00,0.0022
"rbt-proplang-rocq","TypeBasedFuzzer","InsertModel",["insert_3"],"solve",0.00,3.10,0.00,0.0151
"rbt-proplang-rocq","TypeBasedFuzzer","InsertModel",["swap_bc"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedFuzzer","InsertModel",["swap_cd"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedFuzzer","DeleteInsert",["insert_1"],"solve",0.00,13.00,0.00,0.0139
"rbt-proplang-rocq","TypeBasedFuzzer","DeleteInsert",["insert_2"],"solve",0.00,3.10,0.00,0.0159
"rbt-proplang-rocq","TypeBasedFuzzer","DeleteInsert",["delete_4"],"solve",0.00,0.10,0.00,0.0004
"rbt-proplang-rocq","TypeBasedFuzzer","DeleteInsert",["delete_5"],"solve",0.00,1.30,0.00,0.0109
"rbt-proplang-rocq","TypeBasedFuzzer","DeleteInsert",["miscolor_insert"],"solve",0.00,2.80,0.00,0.0087
"rbt-proplang-rocq","TypeBasedFuzzer","DeleteInsert",["no_balance_insert_1"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedFuzzer","DeleteInsert",["no_balance_insert_2"],"solve",0.00,8.00,0.00,0.0211
"rbt-proplang-rocq","TypeBasedFuzzer","DeleteInsert",["swap_bc"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedFuzzer","DeleteInsert",["swap_cd"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedFuzzer","InsertInsert",["insert_1"],"solve",0.00,0.10,0.00,0.0010
"rbt-proplang-rocq","TypeBasedFuzzer","InsertInsert",["insert_2"],"solve",0.00,2.50,0.00,0.0008
"rbt-proplang-rocq","TypeBasedFuzzer","InsertInsert",["insert_3"],"solve",0.00,2.90,0.00,0.0104
"rbt-proplang-rocq","TypeBasedFuzzer","InsertInsert",["swap_bc"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedFuzzer","InsertInsert",["swap_cd"],"solve",0.00,168.70,0.00,0.1046
"rbt-proplang-rocq","TypeBasedFuzzer","InsertDelete",["insert_2"],"solve",0.00,10.80,0.00,0.0175
"rbt-proplang-rocq","TypeBasedFuzzer","InsertDelete",["insert_3"],"solve",0.00,46.20,0.00,0.0557
"rbt-proplang-rocq","TypeBasedFuzzer","InsertDelete",["delete_4"],"solve",0.00,0.30,0.00,0.0010
"rbt-proplang-rocq","TypeBasedFuzzer","InsertDelete",["no_balance_insert_1"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedFuzzer","InsertDelete",["no_balance_insert_2"],"solve",0.00,12.20,0.00,0.0161
"rbt-proplang-rocq","TypeBasedFuzzer","InsertDelete",["swap_bc"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedFuzzer","InsertDelete",["swap_cd"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedFuzzer","DeleteDelete",["delete_4"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedFuzzer","DeleteDelete",["delete_5"],"solve",0.00,18.50,0.00,1.4981
"rbt-proplang-rocq","TypeBasedFuzzer","DeleteDelete",["miscolor_balLeft"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedFuzzer","DeleteDelete",["miscolor_balRight"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedFuzzer","DeleteDelete",["miscolor_join_2"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedFuzzer","DeleteDelete",["swap_bc"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedFuzzer","DeleteDelete",["swap_cd"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedFuzzer","DeleteModel",["delete_4"],"solve",0.00,0.90,0.00,0.0025
"rbt-proplang-rocq","TypeBasedFuzzer","DeleteModel",["delete_5"],"solve",0.00,25.80,0.00,0.0982
"rbt-proplang-rocq","TypeBasedFuzzer","DeleteModel",["swap_bc"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedFuzzer","DeleteModel",["swap_cd"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedFuzzer","DeletePost",["delete_4"],"solve",0.00,2.70,0.00,0.0094
"rbt-proplang-rocq","TypeBasedFuzzer","DeletePost",["delete_5"],"solve",0.00,5809.40,0.00,8.1141
"rbt-proplang-rocq","TypeBasedFuzzer","DeletePost",["swap_bc"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedFuzzer","DeletePost",["swap_cd"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedFuzzer","InsertValid",["miscolor_insert"],"solve",0.00,4.90,0.00,0.0024
"rbt-proplang-rocq","TypeBasedFuzzer","InsertValid",["no_balance_insert_1"],"solve",0.00,304.00,0.00,0.1865
"rbt-proplang-rocq","TypeBasedFuzzer","InsertValid",["no_balance_insert_2"],"solve",0.00,0.90,0.00,0.0040
"rbt-proplang-rocq","TypeBasedFuzzer","InsertValid",["swap_bc"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedFuzzer","InsertValid",["swap_cd"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedFuzzer","DeleteValid",["miscolor_delete"],"solve",0.00,39.50,0.00,0.0452
"rbt-proplang-rocq","TypeBasedFuzzer","DeleteValid",["miscolor_balLeft"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedFuzzer","DeleteValid",["miscolor_balRight"],"solve",NaN,NaN,NaN,NaN
"rbt-proplang-rocq","TypeBasedFuzzer","DeleteValid",["miscolor_join_1"],"solve",NaN,NaN,NaN,NaN
