workload,strategy,property,mutations,mode,discards,tests,shrinks,time
"rbt-racket","ParallelBespoke","DeleteModel",["swap_bc"],"solve",0.00,0.00,0.00,0.0759
"rbt-racket","ParallelBespoke","DeleteModel",["swap_cd"],"solve",0.00,0.00,0.00,0.0074
"rbt-racket","ParallelBespoke","DeletePost",["delete_4"],"solve",0.00,0.00,0.00,0.0005
"rbt-racket","ParallelBespoke","DeletePost",["delete_5"],"solve",0.00,0.00,0.00,0.0012
"rbt-racket","ParallelBespoke","DeletePost",["swap_bc"],"solve",0.00,0.00,0.00,0.1759
"rbt-racket","ParallelBespoke","DeletePost",["swap_cd"],"solve",0.00,0.00,0.00,0.0345
"rbt-racket","ParallelBespoke","DeleteInsert",["delete_4"],"solve",0.00,0.00,0.00,0.0004
"rbt-racket","ParallelBespoke","DeleteInsert",["insert_1"],"solve",0.00,0.00,0.00,0.0005
"rbt-racket","ParallelBespoke","DeleteInsert",["insert_2"],"solve",0.00,0.00,0.00,0.0005
"rbt-racket","ParallelBespoke","DeleteInsert",["delete_5"],"solve",0.00,0.00,0.00,0.0005
"rbt-racket","ParallelBespoke","DeleteInsert",["miscolor_insert"],"solve",0.00,0.00,0.00,0.0005
"rbt-racket","ParallelBespoke","DeleteInsert",["no_balance_insert_1"],"solve",0.00,0.00,0.00,0.0912
"rbt-racket","ParallelBespoke","DeleteInsert",["no_balance_insert_2"],"solve",0.00,0.00,0.00,0.1124
"rbt-racket","ParallelBespoke","DeleteInsert",["swap_bc"],"solve",0.00,0.00,0.00,0.0117
"rbt-racket","ParallelBespoke","DeleteInsert",["swap_cd"],"solve",0.00,0.00,0.00,0.0027
"rbt-racket","ParallelBespoke","InsertDelete",["delete_4"],"solve",0.00,0.00,0.00,0.0003
"rbt-racket","ParallelBespoke","InsertDelete",["insert_2"],"solve",0.00,0.00,0.00,0.0005
"rbt-racket","ParallelBespoke","InsertDelete",["insert_3"],"solve",0.00,0.00,0.00,0.0007
"rbt-racket","ParallelBespoke","InsertDelete",["no_balance_insert_1"],"solve",0.00,0.00,0.00,0.0986
"rbt-racket","ParallelBespoke","InsertDelete",["no_balance_insert_2"],"solve",0.00,0.00,0.00,0.0888
"rbt-racket","ParallelBespoke","InsertDelete",["swap_bc"],"solve",0.00,0.00,0.00,0.0105
"rbt-racket","ParallelBespoke","InsertDelete",["swap_cd"],"solve",0.00,0.00,0.00,0.0032
"rbt-racket","ParallelBespoke","InsertPost",["insert_1"],"solve",0.00,0.00,0.00,0.0005
"rbt-racket","ParallelBespoke","InsertPost",["insert_2"],"solve",0.00,0.00,0.00,0.0005
"rbt-racket","ParallelBespoke","InsertPost",["insert_3"],"solve",0.00,0.00,0.00,0.0007
"rbt-racket","ParallelBespoke","InsertPost",["swap_bc"],"solve",0.00,0.00,0.00,0.0285
"rbt-racket","ParallelBespoke","InsertPost",["swap_cd"],"solve",0.00,0.00,0.00,0.0049
"rbt-racket","ParallelBespoke","InsertModel",["insert_1"],"solve",0.00,0.00,0.00,0.0004
