workload,strategy,property,mutations,mode,discards,tests,shrinks,time
"bst-racket","RackcheckBespoke","UnionUnionIdem",["union_6"],"solve",0.00,0.00,0.00,0.0001
"bst-racket","ProplangBespoke","InsertPost",["insert_1"],"solve",0.00,0.00,0.00,0.0023
"bst-racket","ProplangBespoke","InsertPost",["insert_2"],"solve",0.00,0.00,0.00,0.0036
"bst-racket","ProplangBespoke","InsertPost",["insert_3"],"solve",0.00,0.00,0.00,0.0088
"bst-racket","ProplangBespoke","InsertModel",["insert_1"],"solve",0.00,0.00,0.00,0.0002
"bst-racket","ProplangBespoke","InsertModel",["insert_2"],"solve",0.00,0.00,0.00,0.0011
"bst-racket","ProplangBespoke","InsertModel",["insert_3"],"solve",0.00,0.00,0.00,0.0026
"bst-racket","ProplangBespoke","DeleteInsert",["insert_1"],"solve",0.00,0.00,0.00,0.0002
"bst-racket","ProplangBespoke","DeleteInsert",["insert_2"],"solve",0.00,0.00,0.00,0.0045
"bst-racket","ProplangBespoke","DeleteInsert",["delete_4"],"solve",0.00,0.00,0.00,0.0001
"bst-racket","ProplangBespoke","DeleteInsert",["delete_5"],"solve",0.00,0.00,0.00,0.0002
"bst-racket","ProplangBespoke","InsertInsert",["insert_1"],"solve",0.00,0.00,0.00,0.0002
"bst-racket","ProplangBespoke","InsertInsert",["insert_2"],"solve",0.00,0.00,0.00,0.0001
"bst-racket","ProplangBespoke","InsertInsert",["insert_3"],"solve",0.00,0.00,0.00,0.0011
"bst-racket","ProplangBespoke","InsertUnion",["insert_1"],"solve",0.00,0.00,0.00,0.0002
"bst-racket","ProplangBespoke","InsertUnion",["insert_2"],"solve",0.00,0.00,0.00,0.0027
"bst-racket","ProplangBespoke","InsertUnion",["insert_3"],"solve",0.00,0.00,0.00,0.0058
"bst-racket","ProplangBespoke","InsertUnion",["union_6"],"solve",0.00,0.00,0.00,0.0071
"bst-racket","ProplangBespoke","InsertUnion",["union_7"],"solve",0.00,0.00,0.00,0.0003
"bst-racket","ProplangBespoke","InsertUnion",["union_8"],"solve",0.00,0.00,0.00,0.0070
"bst-racket","ProplangBespoke","UnionDeleteInsert",["insert_1"],"solve",0.00,0.00,0.00,0.0002
"bst-racket","ProplangBespoke","UnionDeleteInsert",["insert_2"],"solve",0.00,0.00,0.00,0.0011
"bst-racket","ProplangBespoke","UnionDeleteInsert",["insert_3"],"solve",0.00,0.00,0.00,0.0044
"bst-racket","ProplangBespoke","UnionDeleteInsert",["delete_4"],"solve",0.00,0.00,0.00,0.0002
"bst-racket","ProplangBespoke","UnionDeleteInsert",["delete_5"],"solve",0.00,0.00,0.00,0.0081
"bst-racket","ProplangBespoke","UnionDeleteInsert",["union_6"],"solve",0.00,0.00,0.00,0.0001
"bst-racket","ProplangBespoke","UnionDeleteInsert",["union_7"],"solve",0.00,0.00,0.00,0.0003
"bst-racket","ProplangBespoke","UnionDeleteInsert",["union_8"],"solve",0.00,0.00,0.00,0.0208
"bst-racket","ProplangBespoke","InsertDelete",["insert_2"],"solve",0.00,0.00,0.00,0.0036
